0	0	-nan	-44.0186	-nan	0	22.2927
3.94	-0.0763981	-43.8113	-43.8113	0	0	18.5035
3.95	-0.080407	-43.8082	-43.8082	0	0	18.4842
3.96	-0.0844104	-43.805	-43.805	0	0	18.4649
3.97	-0.0884078	-43.8018	-43.8018	0	0	18.4456
3.98	-0.0923992	-43.7986	-43.7986	0	0	18.4262
3.99	-0.0963842	-43.7953	-43.7953	0	0	18.4067
4	-0.100363	-43.7919	-43.7919	0	0	18.3872
4.01	-0.104334	-43.7885	-43.7885	0	0	18.3677
4.02	-0.108298	-43.7851	-43.7851	0	0	18.3481
4.03	-0.112255	-43.7815	-43.7815	0	0	18.3284
4.04	-0.116204	-43.778	-43.778	0	0	18.3087
4.05	-0.120145	-43.7744	-43.7744	0	0	18.289
4.06	-0.124077	-43.7707	-43.7707	0	0	18.2692
4.07	-0.128001	-43.767	-43.767	0	0	18.2493
4.08	-0.131917	-43.7632	-43.7632	0	0	18.2294
4.09	-0.135823	-43.7594	-43.7594	0	0	18.2095
4.1	-0.139719	-43.7555	-43.7555	0	0	18.1895
4.11	-0.143607	-43.7516	-43.7516	0	0	18.1695
4.12	-0.147484	-43.7476	-43.7476	0	0	18.1494
4.13	-0.151351	-43.7435	-43.7435	0	0	18.1292
4.14	-0.155207	-43.7394	-43.7394	0	0	18.109
4.15	-0.159053	-43.7352	-43.7352	0	0	18.0888
4.16	-0.162888	-43.731	-43.731	0	0	18.0685
4.17	-0.166712	-43.7267	-43.7267	0	0	18.0482
4.18	-0.170524	-43.7223	-43.7223	0	0	18.0278
4.19	-0.174325	-43.7179	-43.7179	0	0	18.0074
4.2	-0.178114	-43.7134	-43.7134	0	0	17.9869
4.21	-0.18189	-43.7088	-43.7088	0	0	17.9664
4.22	-0.185654	-43.7042	-43.7042	0	0	17.9458
4.23	-0.189405	-43.6995	-43.6995	0	0	17.9252
4.24	-0.193143	-43.6947	-43.6947	0	0	17.9045
4.25	-0.196868	-43.6899	-43.6899	0	0	17.8838
4.26	-0.200579	-43.6849	-43.6849	0	0	17.863
4.27	-0.204277	-43.68	-43.68	0	0	17.8422
4.28	-0.20796	-43.6749	-43.6749	0	0	17.8213
4.29	-0.21163	-43.6698	-43.6698	0	0	17.8004
4.3	-0.215284	-43.6645	-43.6645	0	0	17.7794
4.31	-0.218924	-43.6592	-43.6592	0	0	17.7584
4.32	-0.222549	-43.6539	-43.6539	0	0	17.7373
4.33	-0.226159	-43.6484	-43.6484	0	0	17.7162
4.34	-0.229754	-43.6429	-43.6429	0	0	17.6951
4.35	-0.233332	-43.6373	-43.6373	0	0	17.6739
4.36	-0.236895	-43.6316	-43.6316	0	0	17.6526
4.37	-0.240441	-43.6258	-43.6258	0	0	17.6313
4.38	-0.243971	-43.62	-43.62	0	0	17.6099
4.39	-0.247485	-43.614	-43.614	0	0	17.5885
4.4	-0.250981	-43.608	-43.608	0	0	17.5671
4.41	-0.254461	-43.6019	-43.6019	0	0	17.5456
4.42	-0.257923	-43.5956	-43.5956	0	0	17.524
4.43	-0.261367	-43.5893	-43.5893	0	0	17.5024
4.44	-0.264794	-43.5829	-43.5829	0	0	17.4807
4.45	-0.268202	-43.5764	-43.5764	0	0	17.459
4.46	-0.271593	-43.5698	-43.5698	0	0	17.4373
4.47	-0.274965	-43.5632	-43.5632	0	0	17.4155
4.48	-0.278318	-43.5564	-43.5564	0	0	17.3937
4.49	-0.281652	-43.5495	-43.5495	0	0	17.3718
4.5	-0.284967	-43.5425	-43.5425	0	0	17.3498
